SOURCE_ID,ra,dec,parallax,pmra,pmdec,pmra_error,pmdec_error,ruwe,astrometric_excess_noise_sig,astrometric_gof_al,visibility_periods_used,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag,phot_bp_rp_excess_factor_corr,distance
3950101934895449088,182.58107605500703,18.523206344395508,0.4000075481267428,-1.9043156239375207,-2.509604401830364,0.5022459,0.37107053,1.0690556,1.813415,1.5745586,15,1.2665297,0.85962105,19.390064,0.0620085355778907,0.059141571133436134
3950101969255311104,182.56289073938072,18.51940489923594,-1.261389018049927,-1.924682762759756,-1.6412934798882692,1.7902331,1.1990585,0.9614195,0.0,-0.67321885,14,1.2327511,0.9297714,20.702827,0.0222338201659393,0.044116286214449865
3950101969255835264,182.5571448944141,18.52372478865452,1.3289487023122106,-1.182686310183396,-1.873229360709851,1.2335105,1.1349506,1.049696,0.19963373,0.96539533,12,1.2652104,0.49107933,20.530743,0.0864817827823221,0.03697671681769287
3950101969258848640,182.5607252177101,18.53317429283497,0.3641375160401122,-2.216228215370598,-2.048523098949251,0.5365619,0.39588076,1.0149113,0.0,0.35010555,16,1.2704482,0.7640362,19.548342,0.0735546939421178,0.03679924302747969
3950102037974668032,182.5930134836173,18.529609977436422,0.5293302715231638,-2.3164154772212435,-2.485566308063776,0.8229627,0.70101994,1.011927,0.0,0.28344506,16,1.217871,0.4411583,20.18542,0.0423304313124677,0.06913281863838375
3950102037974795776,182.60179528334365,18.534627917532006,0.0265843210035057,-1.9446683591506448,-2.1948240380475728,0.83060604,0.6622917,1.0304912,0.0,0.62998635,15,1.220829,0.49406624,20.086224,0.0419045324569586,0.07714831912456199
3950102106694154624,182.58362265196885,18.54977700987052,0.145270190790329,-1.6171659798568605,-2.228103236171226,0.19351517,0.17006621,1.0118297,0.0,0.31069052,17,1.1808503,0.9337635,18.389593,-0.0300180455503908,0.059136259658408186
3950102209773345792,182.51663387157248,18.49686469883549,-0.2625290626307072,-1.880665115694349,-2.1916417902691165,0.20522912,0.19110566,0.9828375,2.3323137e-15,-0.3921385,17,1.1988617,0.9808407,18.578728,-0.0162248353595,0.04590411219135923
3950102209773347840,182.5151421707141,18.50657178263588,0.0136785811371426,-1.737525210656408,-2.0272791073638707,0.13840403,0.11809496,0.9772779,0.0,-0.51158893,17,1.206054,0.9950886,17.82205,-0.0103372594393491,0.03677411295774767
3950102209773348480,182.51489525127263,18.50934587412197,-0.3424580437042021,-1.5563175226632238,-2.5731046159776048,0.7125864,0.5816704,1.0616267,1.7612369,1.4231042,17,1.134871,0.7471924,19.994104,-0.0607452533339254,0.03418183558122218
3950102587730484992,182.5038609481421,18.534324811649707,-0.5911340825604213,-1.4148399779099463,-1.810747012991929,0.68818134,0.6135088,0.9888509,1.2585345e-15,-0.22273201,15,1.060609,0.54450226,20.021461,-0.1212913505047343,0.022489286997682198
3950102244133086464,182.4960349261668,18.50730366655284,0.2612149947316817,-1.7194957705107945,-1.8281083843436607,0.574873,0.3902831,1.0452111,0.034680422,1.0429875,17,1.267232,0.7899437,19.70484,0.068334377813239,0.045197467371963326
3950102278492825728,182.5084580358464,18.510665225425733,-0.5231463645633821,-1.4167151772199753,-2.467278856981191,0.60574377,0.4447312,1.0651902,0.0,1.4889691,16,1.1908154,0.7245712,19.7754,-0.0031177424001274,0.03543310141209512
3950102278492827136,182.5102291320129,18.51330586224858,0.204646871362346,-1.4773280246169498,-1.8985654252445607,0.8795969,0.61801213,1.0060027,0.0,0.15863566,16,1.5320231,0.5380192,20.117638,0.3505092471086699,0.03227277618039428
